date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:17	570/570	---M--	200	added ('OK')	application/x-javascript	etag:%2223a-5afe5768e6d8f%22	https://motaadmin.dexignlab.com/xhtml/js/deznav-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/deznav-init.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:18	3722/3722	---M--	200	added ('OK')	application/x-javascript	etag:%22e8a-5af0a1a660575%22	https://motaadmin.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:18	459010/459010	---M--	200	added ('OK')	application/x-javascript	etag:%2270102-5af0a0e44c09f%22	https://motaadmin.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:18	40223/40223	---M--	200	added ('OK')	application/x-javascript	etag:%229d1f-5af0a20016ad1%22	https://motaadmin.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:18	16875/16875	---M--	200	added ('OK')	application/x-javascript	etag:%2241eb-5afe576d7f9b6%22	https://motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:18	10642/10642	---M--	200	added ('OK')	application/x-javascript	etag:%222992-5af0a1ad05307%22	https://motaadmin.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:19	670/670	---M--	200	added ('OK')	application/x-javascript	etag:%2229e-5af0a1ac99c47%22	https://motaadmin.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:33:19	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-5af0a8c23898c%22	https://motaadmin.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:19	31028/31028	---M--	200	added ('OK')	text/css	etag:%227934-5af0a6fb52332%22	https://motaadmin.dexignlab.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:20	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-5af0a8c7deb98%22	https://motaadmin.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:20	141765/141765	---M--	200	added ('OK')	text/css	etag:%22229c5-5af0a8b8b9c46%22	https://motaadmin.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:21	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-5af0a6f6a6b91%22	https://motaadmin.dexignlab.com/xhtml/icons/avasta/css/style.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/avasta/css/style.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:22	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-5af0a70ce0051%22	https://motaadmin.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:22	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5af0a6ef332b3%22	https://motaadmin.dexignlab.com/xhtml/icons/flaticon/flaticon.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/flaticon/flaticon.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:23	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-5af0a0e2810dd%22	https://motaadmin.dexignlab.com/xhtml/vendor/animate/animate.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/animate/animate.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:23	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-5af0a1ca1429a%22	https://motaadmin.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:23	106759/106759	---M--	200	added ('OK')	text/css	etag:%221a107-5af0a6f53a23a%22	https://motaadmin.dexignlab.com/xhtml/icons/icomoon/icomoon.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/icons/icomoon/icomoon.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:24	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-5af0a278bc20e%22	https://motaadmin.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:24	2191/2191	---M--	200	added ('OK')	text/css	etag:%2288f-5af0a27130f94%22	https://motaadmin.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:25	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:23%20GMT	https://motaadmin.dexignlab.com/xhtml/images/body/12.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/body/12.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:25	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:23%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:26	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:24%20GMT	https://motaadmin.dexignlab.com/xhtml/images/svg/cd-arrow.svg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/svg/cd-arrow.svg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:26	82892/82892	---M--	200	added ('OK')	image/jpeg	etag:%22143cc-5af0a8e90b92a%22	https://motaadmin.dexignlab.com/xhtml/images/profile/cover.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/cover.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:26	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:24%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:27	124704/124704	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jul%202020%2006:37:15%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.eot	C:/My%20Web%20Sites/Starex/cdn.lineicons.com/2.0/fonts/LineIcons.eot	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:33:28	51676/51676	---M--	200	added ('OK')	font/woff2	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.woff2	C:/My%20Web%20Sites/Starex/cdn.lineicons.com/2.0/fonts/LineIcons.woff2	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:33:28	73079/73079	---M--	200	added ('OK')	image/jpeg	etag:%2211d77-5af0a8ccdc653%22	https://motaadmin.dexignlab.com/xhtml/images/1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:33:30	64732/64732	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.woff	C:/My%20Web%20Sites/Starex/cdn.lineicons.com/2.0/fonts/LineIcons.woff	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:33:30	124532/124532	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.ttf	C:/My%20Web%20Sites/Starex/cdn.lineicons.com/2.0/fonts/LineIcons.ttf	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:33:30	610039/610039	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Jul%202020%2006:37:16%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.svg	C:/My%20Web%20Sites/Starex/cdn.lineicons.com/2.0/fonts/LineIcons.svg	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:33:31	17266/17266	---M--	200	added ('OK')	application/x-javascript	etag:%224372-5afe576e0d357%22	https://motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	(from https://motaadmin.dexignlab.com/xhtml/index-2.html)
12:33:32	827/827	---M--	200	added ('OK')	image/png	etag:%2233b-5af0a8cd685e9%22	https://motaadmin.dexignlab.com/xhtml/images/logo-text-white.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/logo-text-white.png	(from https://motaadmin.dexignlab.com/xhtml/index-3.html)
12:33:32	17615/17615	---M--	200	added ('OK')	image/png	etag:%2244cf-5af0a8e9b4d80%22	https://motaadmin.dexignlab.com/xhtml/images/profile/profile.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/profile.png	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:33	43309/43309	---M--	200	added ('OK')	image/jpeg	etag:%22a92d-5af0a8e41fce4%22	https://motaadmin.dexignlab.com/xhtml/images/profile/1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:33	61367/61367	---M--	200	added ('OK')	image/jpeg	etag:%22efb7-5af0a8e522985%22	https://motaadmin.dexignlab.com/xhtml/images/profile/2.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:34	39991/39991	---M--	200	added ('OK')	image/jpeg	etag:%229c37-5af0a8e5a32d1%22	https://motaadmin.dexignlab.com/xhtml/images/profile/3.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:34	58545/58545	---M--	200	added ('OK')	image/jpeg	etag:%22e4b1-5af0a8e63749c%22	https://motaadmin.dexignlab.com/xhtml/images/profile/4.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:34	6976/6976	---M--	200	added ('OK')	image/jpeg	etag:%221b40-5af0a8e68d8d2%22	https://motaadmin.dexignlab.com/xhtml/images/profile/5.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/5.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:34	6955/6955	---M--	200	added ('OK')	image/jpeg	etag:%221b2b-5af0a8e6e4a0d%22	https://motaadmin.dexignlab.com/xhtml/images/profile/6.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:35	8044/8044	---M--	200	added ('OK')	image/jpeg	etag:%221f6c-5af0a8e73a13d%22	https://motaadmin.dexignlab.com/xhtml/images/profile/7.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:35	106547/106547	---M--	200	added ('OK')	image/jpeg	etag:%221a033-5af0a8e7e1b89%22	https://motaadmin.dexignlab.com/xhtml/images/profile/8.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/8.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:36	76387/76387	---M--	200	added ('OK')	image/jpeg	etag:%2212a63-5af0a8e87775f%22	https://motaadmin.dexignlab.com/xhtml/images/profile/9.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/9.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:33:36	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:34%20GMT	https://motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:33:36	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:34%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:33:36	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:34%20GMT	https://motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:33:37	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:35%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:33:37	16144/16144	---M--	200	added ('OK')	text/css	etag:%223f10-5af0a23592192%22	https://motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:37	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:36%20GMT	https://motaadmin.dexignlab.com/xhtml/css/icomoon.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/css/icomoon.css	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:38	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:33:36%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:39	238326/238326	---M--	200	added ('OK')	application/x-javascript	etag:%223a2f6-5af0a26914f65%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:39	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-5af0a1a2af840%22	https://motaadmin.dexignlab.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/moment/moment.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:40	6105/6105	---M--	200	added ('OK')	application/x-javascript	etag:%2217d9-5afe5775280f2%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/fullcalendar-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:41	216960/216960	---M--	200	added ('OK')	application/x-javascript	etag:%2234f80-5af0a236ee67e%22	https://motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:33:41	18670/18670	---M--	200	added ('OK')	image/jpeg	etag:%2248ee-5af6f396df370%22	https://motaadmin.dexignlab.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:41	17449/17449	---M--	200	added ('OK')	image/jpeg	etag:%224429-5af6f39749026%22	https://motaadmin.dexignlab.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:41	16237/16237	---M--	200	added ('OK')	image/jpeg	etag:%223f6d-5af6f397b2cdc%22	https://motaadmin.dexignlab.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:41	15742/15742	---M--	200	added ('OK')	image/jpeg	etag:%223d7e-5af6f398217b1%22	https://motaadmin.dexignlab.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:41	17721/17721	---M--	200	added ('OK')	image/jpeg	etag:%224539-5af6f3988c16d%22	https://motaadmin.dexignlab.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/5.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:42	15957/15957	---M--	200	added ('OK')	image/jpeg	etag:%223e55-5af6f398f8532%22	https://motaadmin.dexignlab.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:43	19903/19903	---M--	200	added ('OK')	image/jpeg	etag:%224dbf-5af6f394087d2%22	https://motaadmin.dexignlab.com/xhtml/images/tab/1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/tab/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:33:43	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%224487-5af6f39962eed%22	https://motaadmin.dexignlab.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/product/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:43	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-5af0a195ea781%22	https://motaadmin.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:33:44	14542/14542	---M--	200	added ('OK')	image/jpeg	etag:%2238ce-5af6f3946f073%22	https://motaadmin.dexignlab.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/tab/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:33:44	20738/20738	---M--	200	added ('OK')	image/jpeg	etag:%225102-5af6f394fe41e%22	https://motaadmin.dexignlab.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/tab/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:33:44	31027/31027	---M--	200	added ('OK')	image/jpeg	etag:%227933-5af6f395896af%22	https://motaadmin.dexignlab.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/tab/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:33:45	526/526	---M--	200	added ('OK')	image/png	etag:%2220e-5af0a8d257644%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/avatar/5.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-customers.html)
12:33:45	3159/3159	---M--	200	added ('OK')	image/png	etag:%22c57-5af0a8d0013f2%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/avatar/1.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-customers.html)
12:33:46	126139/126139	---M--	200	added ('OK')	application/x-javascript	etag:%221ecbb-5af0a18f37c93%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:33:46	24629/24629	---M--	200	added ('OK')	application/x-javascript	etag:%226035-5af0a18fb6bd4%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:33:46	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-5af0a1900d00a%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:33:46	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-5af0a190f9015%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:33:47	93168/93168	---M--	200	added ('OK')	application/x-javascript	etag:%2216bf0-5af0a1a997e8e%22	https://motaadmin.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:33:47	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-5af0a1a3e251c%22	https://motaadmin.dexignlab.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/morris/morris.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:33:48	8638/8638	---M--	200	added ('OK')	application/x-javascript	etag:%2221be-5afe5774bca32%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/flot-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:33:48	7865/7865	---M--	200	added ('OK')	application/x-javascript	etag:%221eb9-5afe57774a1f0%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/morris-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:33:49	23728/23728	---M--	200	added ('OK')	application/x-javascript	etag:%225cb0-5afe5772e7e2f%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartjs.html)
12:33:49	3039/3039	---M--	200	added ('OK')	application/x-javascript	etag:%22bdf-5af0a20257a99%22	https://motaadmin.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartist.html)
12:33:49	21701/21701	---M--	200	added ('OK')	application/x-javascript	etag:%2254c5-5afe57723e9d8%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartist.html)
12:33:50	5448/5448	---M--	200	added ('OK')	application/x-javascript	etag:%221548-5afe577a01ec4%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-sparkline.html)
12:33:50	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-5af0a19cabcce%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-sparkline.html)
12:33:50	3243/3243	---M--	200	added ('OK')	application/x-javascript	etag:%22cab-5afe57790a86e%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/piety-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-peity.html)
